name,CO,effective_coordination,ss-coupling,dd-coupling,d_sp-coupling,sp_d-coupling,dBandCenter,WorkFunction,IonizationPotential,ElectronAffinity,Pauling,DeltaPauling,filling,center,sigma_c,skewness,kurtosis,AtomicRadius,OrbitalRadius
Ag3M-Pd,-0.020645,7.964852556,10.49059655,9.767244059,9.877283338,10.1334229,-4.3,5.01,7.58,1.3,1.93,2.007321427,0.979121108,-3.650650775,1.145433626,2.068760738,12.16339641,1.59,0.89
Ag3M-Os,0.051171,10.00041897,10.37598141,10.52778209,9.696113383,10.96428442,-4.3,5.01,7.58,1.3,1.93,2.007321427,0.973173784,-3.772438033,1.273340642,2.038693744,10.70430341,1.59,0.89
Ag3M-Ir,0.049074,9.052816,10.36232034,10.2135992,9.673333134,10.65874296,-4.3,5.01,7.58,1.3,1.93,2.007321427,0.974815378,-3.602186349,1.236220783,1.997232025,10.83047717,1.59,0.89
Ag3M-Pt,-0.009738,8.517355538,10.4453375,10.19118423,9.804663389,10.58584209,-4.3,5.01,7.58,1.3,1.93,2.028946383,0.977477012,-3.595281223,1.202798122,1.946874714,11.11377165,1.59,0.89
Ag3M-Au,0.051616,8.288055549,10.5,10.15708581,9.891905336,10.51866106,-4.3,5.01,7.58,1.3,1.93,2.09575365,0.979697547,-3.936034229,1.181877851,2.108508028,13.91907942,1.59,0.89
Ag3M-Tl,0.118227,12.58151554,10.6007933,6.83657386,10.06059537,7.109060049,-4.3,5.01,7.58,1.3,1.93,1.831237278,0.98044774,-4.103496101,1.112009608,2.071392863,22.05998884,1.59,0.89
Ag3M-Pb,0.054216,13.65587982,10.67415902,6.947468206,10.18259022,7.186149072,-4.3,5.01,7.58,1.3,1.93,2.042193514,0.981426862,-4.05989816,1.074172947,2.718222184,21.93382607,1.59,0.89
Ag3M-Bi,0.031416,12.16234151,10.58969479,6.880410125,10.04965907,7.128557654,-4.3,5.01,7.58,1.3,1.93,1.956570617,0.982467992,-3.93897594,1.070126295,2.355003363,22.55508706,1.59,0.89
Cu3M-Sc,-0.314238,18.07137793,10.85488224,15.1350276,10.53042467,15.13781372,-2.67,5.3,7.73,1.24,1.9,1.718656928,0.968514706,-2.699353014,0.973513676,2.276466022,13.60011387,1.41,0.67
Cu3M-Ti,-0.321807,14.7187753,10.70483549,13.34319577,10.24433796,13.49585311,-2.67,5.3,7.73,1.24,1.9,1.78395435,0.966897044,-2.73460453,1.016287226,1.946440815,11.51453629,1.41,0.67
Cu3M-V,-0.430662,12.17868591,10.59603211,12.12163452,10.05476447,12.39833428,-2.67,5.3,7.73,1.24,1.9,1.814612098,0.966815974,-2.567608949,1.040863615,1.833560798,11.21080234,1.41,0.67
Cu3M-Cr,-0.503096,11.28938761,10.58708253,11.45040836,10.03580299,11.74111435,-2.67,5.3,7.73,1.24,1.9,1.824567552,0.969438056,-2.457898353,1.035165708,1.765716598,11.44351906,1.41,0.67
Cu3M-Mn,-0.403082,12.04570354,10.56691592,11.07983199,10.00385736,11.38741915,-2.67,5.3,7.73,1.24,1.9,1.787421716,0.968147007,-2.637442503,1.045754358,1.54703767,11.13889311,1.41,0.67
Cu3M-Co,-0.424858,9.972141126,10.49378348,10.14815201,9.883665769,10.51007083,-2.67,5.3,7.73,1.24,1.9,1.893977762,0.96703463,-2.342940454,1.073448772,1.134487878,8.662417656,1.41,0.67
Cu3M-Ni,-0.469274,9.342770529,10.51239383,9.832086455,9.912106,10.18564082,-2.67,5.3,7.73,1.24,1.9,1.90299449,0.969408334,-2.249744619,1.076894986,1.084683326,8.458051009,1.41,0.67
Cu3M-Zn,-0.497225,9.225511415,10.57588429,6.672837901,10.012662,6.998613407,-2.67,5.3,7.73,1.24,1.9,1.821263164,0.972884583,-2.45399814,1.047151972,0.946336329,13.10423629,1.41,0.67
Cu3M-Ga,-0.338161,11.24243895,10.53371539,6.568099828,9.951518544,6.917736158,-2.67,5.3,7.73,1.24,1.9,1.872539955,0.971412813,-2.632416506,1.099941073,0.95303099,16.17304216,1.41,0.67
Cu3M-Y,-0.329171,26.19365277,11.24092492,20.05708403,11.3998237,19.33384303,-2.67,5.3,7.73,1.24,1.9,1.663548511,0.969118933,-2.607700352,0.982011174,2.513287072,15.44325308,1.41,0.67
Cu3M-Zr,-0.282916,18.62561417,10.88185359,17.24310747,10.66654521,17.00757763,-2.67,5.3,7.73,1.24,1.9,1.707194539,0.965360577,-2.707855657,1.034809276,2.186968223,12.50125959,1.41,0.67
Cu3M-Nb,-0.281993,15.49149356,10.72474018,15.42176091,10.31404167,15.45042866,-2.67,5.3,7.73,1.24,1.9,1.804527544,0.963217066,-2.672307978,1.074880666,1.890621679,10.57910606,1.41,0.67
Cu3M-Mo,-0.355598,13.21745788,10.61549238,14.16546235,10.1031279,14.38002909,-2.67,5.3,7.73,1.24,1.9,1.974529588,0.964720325,-2.509917307,1.087894231,1.572293541,9.370842742,1.41,0.67
Cu3M-Ru,-0.42386,11.09683551,10.4992492,12.41227375,9.893538638,12.7725515,-2.67,5.3,7.73,1.24,1.9,1.985428835,0.966036736,-2.187576833,1.081788274,1.094976909,7.934699597,1.41,0.67
Cu3M-Rh,-0.467548,10.12417505,10.52667788,11.97077631,9.934566328,12.3187828,-2.67,5.3,7.73,1.24,1.9,2.00681794,0.968265612,-2.062526208,1.067819938,0.960266524,7.817896975,1.41,0.67
Cu3M-Pd,-0.52883,8.94166681,10.58605709,11.72364877,10.03491665,12.0255459,-2.67,5.3,7.73,1.24,1.9,1.985428835,0.9720936,-2.036648195,1.035885467,0.728369561,8.018528399,1.41,0.67
Cu3M-Ag,-0.474699,10.3799128,10.68748314,11.58937817,10.21088096,11.80873477,-2.67,5.3,7.73,1.24,1.9,1.908950703,0.974705483,-2.278147146,1.01322792,0.682707711,11.29981232,1.41,0.67
Cu3M-In,-0.307953,13.89485045,10.6806514,7.068550454,10.22245231,7.245126144,-2.67,5.3,7.73,1.24,1.9,1.863174456,0.973727692,-2.519445447,1.042871841,0.075812151,27.4565355,1.41,0.67
Cu3M-Sn,-0.327256,14.21271898,10.7129386,7.17275019,10.28151958,7.312326449,-2.67,5.3,7.73,1.24,1.9,1.917804539,0.973473701,-2.503588549,1.031923267,1.177954981,14.83158273,1.41,0.67
Cu3M-Ta,-0.743625,16.48915979,10.68474065,16.03742962,10.2681233,16.02869022,-2.67,5.3,7.73,1.24,1.9,1.769925141,0.962242169,-2.81540722,1.134027542,1.894910398,10.61970382,1.41,0.67
Cu3M-Re,-0.869258,12.7594443,10.4957037,13.80092445,9.893818059,14.13154319,-2.67,5.3,7.73,1.24,1.9,1.9,0.963411441,-2.535541661,1.164331487,1.237436114,8.084270856,1.41,0.67
Cu3M-Os,-0.401569,11.49426708,10.4253797,12.87806917,9.775230115,13.29752418,-2.67,5.3,7.73,1.24,1.9,1.985428835,0.964447466,-2.323712825,1.145859647,0.987883824,7.611451303,1.41,0.67
Cu3M-Ir,-0.405696,10.48870577,10.43484416,12.48704085,9.792695485,12.89359551,-2.67,5.3,7.73,1.24,1.9,1.985428835,0.967020309,-2.16425209,1.12168783,0.785699902,7.460248966,1.41,0.67
Cu3M-Pt,-0.491812,9.807483424,10.54120665,12.40480754,9.959623932,12.74618766,-2.67,5.3,7.73,1.24,1.9,2.00681794,0.970423898,-2.033106955,1.091391048,0.541772934,7.562870767,1.41,0.67
Cu3M-Au,-0.403053,9.706143389,10.64087459,12.44409769,10.13720137,12.69096191,-2.67,5.3,7.73,1.24,1.9,2.072896583,0.974167082,-2.278895641,1.072046545,0.402269501,10.09368648,1.41,0.67
Pt3M-Ti,-1.123417,14.01779222,10.58798753,10.00429962,10.06742838,10.25545885,-2.25,6.74,9,2.13,2.28,2.026798663,0.885277271,-2.487618962,1.954990298,0.608649295,3.543969914,1.53,1.04
Pt3M-V,-1.211983,11.81825983,10.58191963,9.504266662,10.05424953,9.780306026,-2.25,6.74,9,2.13,2.28,2.061629758,0.874905536,-2.495168774,1.990865567,0.557992122,3.441566329,1.53,1.04
Pt3M-Cr,-1.432006,10.55324322,10.5288007,9.009404211,9.948105033,9.347175882,-2.25,6.74,9,2.13,2.28,2.072940417,0.879274362,-2.298514089,1.946243205,0.519234686,3.515815092,1.53,1.04
Pt3M-Mn,-1.39903,11.19089044,10.50936366,8.803195918,9.91150888,9.157006712,-2.25,6.74,9,2.13,2.28,2.030738032,0.879657137,-2.165811107,1.90755816,0.471018244,3.569681367,1.53,1.04
Pt3M-Co,-1.265976,9.311875534,10.46500364,8.324395064,9.843826991,8.701399633,-2.25,6.74,9,2.13,2.28,2.15179923,0.879222103,-2.361596993,1.960522467,0.35267,3.342025266,1.53,1.04
Pt3M-Cu,-1.254098,8.504438961,10.51034405,8.082738609,9.913836313,8.441332834,-2.25,6.74,9,2.13,2.28,2.158641257,0.884750123,-2.158943412,1.885201348,0.324356909,3.416089254,1.53,1.04
Pt3M-Zn,-1.386555,8.731358493,10.57411428,6.582539693,10.01755634,6.931623971,-2.25,6.74,9,2.13,2.28,2.069186214,0.895210095,-2.220138048,1.874530181,0.239319627,3.857015349,1.53,1.04
Pt3M-Ga,-1.541084,10.93855865,10.58493562,6.579671463,10.03793546,6.929211036,-2.25,6.74,9,2.13,2.28,2.127443159,0.887676053,-2.245003131,1.950357519,0.187650902,4.355642349,1.53,1.04
Pt3M-Nb,-0.628204,14.24591501,10.57903119,10.99816939,10.04884494,11.22794351,-2.25,6.74,9,2.13,2.28,2.050172424,0.874011124,-2.704163141,2.031881304,0.666325291,3.550105051,1.53,1.04
Pt3M-Mo,-1.029882,12.62211803,10.57682726,10.56443278,10.04372907,10.81356641,-2.25,6.74,9,2.13,2.28,2.243316333,0.871898231,-2.592279346,2.015699859,0.560378525,3.366281205,1.53,1.04
Pt3M-Ru,-1.33792,10.22077995,10.45632791,9.48762651,9.825165125,9.868620921,-2.25,6.74,9,2.13,2.28,2.25569926,0.870483822,-2.291007617,1.940412246,0.359894993,3.242558736,1.53,1.04
Pt3M-Rh,-1.392924,9.230918436,10.44698714,9.204949233,9.806788047,9.595045557,-2.25,6.74,9,2.13,2.28,2.28,0.870735597,-2.173938585,1.901402169,0.327264854,3.308718609,1.53,1.04
Pt3M-Pd,-1.427178,8.200198813,10.50953934,9.128219533,9.907745292,9.484263795,-2.25,6.74,9,2.13,2.28,2.25569926,0.876883732,-2.050425684,1.8439846,0.277339748,3.319783327,1.53,1.04
Pt3M-Ag,-1.301147,9.457330285,10.57458006,9.062528027,10.01176812,9.382536885,-2.25,6.74,9,2.13,2.28,2.168810392,0.887662204,-1.985543514,1.791250704,0.217936349,3.591287408,1.53,1.04
Pt3M-In,-1.363983,13.02786187,10.61979382,6.739368912,10.0849885,7.048035632,-2.25,6.74,9,2.13,2.28,2.116802762,0.89355606,-2.106627939,1.875541051,-0.08189437,7.018267916,1.53,1.04
Pt3M-Sn,-1.243774,13.12778439,10.58276894,6.591105135,10.0328491,6.93803279,-2.25,6.74,9,2.13,2.28,2.178869473,0.89550411,-2.167913475,1.859498234,0.239710282,4.512258388,1.53,1.04
Pt3M-La,-1.469566,23.56842957,10.67482155,12.60647663,10.17423907,12.84079806,-2.25,6.74,9,2.13,2.28,1.83219713,0.893261629,-1.850182321,1.683195683,1.118582203,5.124602259,1.53,1.04
Pt3M-Ta,-0.454107,15.03312819,10.55380441,11.2857401,10.01267896,11.50956533,-2.25,6.74,9,2.13,2.28,2.010859701,0.872950361,-2.845071797,2.117430003,0.697898611,3.631240955,1.53,1.04
Pt3M-W,-0.713322,12.44387686,10.55735247,10.89731392,10.01542553,11.14037937,-2.25,6.74,9,2.13,2.28,2.303710988,0.870238417,-2.833962603,2.114996739,0.584948905,3.400137944,1.53,1.04
Pt3M-Re,-0.928295,12.13049757,10.52980966,10.41900606,9.961013263,10.71493334,-2.25,6.74,9,2.13,2.28,2.158641257,0.871857453,-2.704068554,2.116235004,0.453744777,3.196309648,1.53,1.04
Pt3M-Os,-1.191291,10.67088883,10.45583329,9.847329769,9.825687418,10.22589434,-2.25,6.74,9,2.13,2.28,2.25569926,0.871803495,-2.462326551,2.043921978,0.350000824,3.176609676,1.53,1.04
Pt3M-Ir,-1.293558,9.501190143,10.41412766,9.516582483,9.754389999,9.926275882,-2.25,6.74,9,2.13,2.28,2.25569926,0.871840023,-2.256747744,1.969245056,0.265308857,3.210752455,1.53,1.04
Pt3M-Au,-1.31483,8.794515446,10.55727805,9.532280089,9.986326662,9.856905884,-2.25,6.74,9,2.13,2.28,2.355073729,0.886954776,-1.995808327,1.83980059,0.138494869,3.446224022,1.53,1.04
Pt3M-Tl,-1.297428,13.14095979,10.65674432,6.896563119,10.14532797,7.159792666,-2.25,6.74,9,2.13,2.28,2.057827171,0.893501086,-2.032165163,1.836009463,-0.141770899,6.330152137,1.53,1.04
Pt3M-Bi,-1.327663,13.87261797,10.71723593,6.876524993,10.25518306,7.143492863,-2.25,6.74,9,2.13,2.28,2.19866875,0.899405312,-2.214735126,1.8163205,-0.079933773,6.65329654,1.53,1.04
Pd3M-Sc,-1.203954,19.57772032,10.58422029,11.32917119,10.03217695,11.61740824,-1.83,5.9,8.34,0.56,2.2,1.904397265,0.930893489,-1.969496645,1.464639241,1.181936358,5.496604564,1.52,0.94
Pd3M-Ti,-0.832945,16.50004094,10.56531396,10.50285936,10.02387132,10.76329776,-1.83,5.9,8.34,0.56,2.2,1.976751572,0.925173068,-2.335678942,1.532472103,0.883316789,4.540405117,1.52,0.94
Pd3M-V,-1.015227,13.53663316,10.54799612,9.890689935,9.988331699,10.19161499,-1.83,5.9,8.34,0.56,2.2,2.010722593,0.91890729,-2.277846272,1.556448208,0.852888511,4.490280434,1.52,0.94
Pd3M-Cr,-1.112419,11.98635619,10.49818154,9.344047821,9.893168829,9.701724687,-1.83,5.9,8.34,0.56,2.2,2.021753963,0.921299247,-1.958681658,1.493794521,0.803388367,4.640194135,1.52,0.94
Pd3M-Co,-0.97377,10.44758974,10.43162076,8.574180011,9.790830711,8.964972139,-1.83,5.9,8.34,0.56,2.2,2.098665539,0.917971561,-2.017024167,1.525160343,0.523199445,4.145602795,1.52,0.94
Pd3M-Ni,-1.083923,9.596927726,10.43705509,8.377899403,9.793266988,8.768624907,-1.83,5.9,8.34,0.56,2.2,2.108656732,0.915801469,-1.86182685,1.481593983,0.529253916,4.210177798,1.52,0.94
Pd3M-Cu,-1.034116,9.42450536,10.51243427,8.352727495,9.915692741,8.707410734,-1.83,5.9,8.34,0.56,2.2,2.105338619,0.921558342,-1.783368175,1.459154529,0.490416072,4.228404442,1.52,0.94
Pd3M-Zn,-0.964311,9.462007954,10.51958298,6.531776122,9.925695068,6.893183427,-1.83,5.9,8.34,0.56,2.2,2.01809246,0.934574147,-1.89020676,1.429751018,0.244112335,5.043948366,1.52,0.94
Pd3M-Ga,-1.110582,12.4557242,10.56952515,6.60762193,10.00727406,6.950107873,-1.83,5.9,8.34,0.56,2.2,2.074910885,0.928723081,-1.951275792,1.533595275,0.173612778,6.532407718,1.52,0.94
Pd3M-Zr,-0.740105,19.35453063,10.57888097,12.44340163,10.03533614,12.6742592,-1.83,5.9,8.34,0.56,2.2,1.891696102,0.920419923,-2.33997405,1.564046694,1.17446263,5.259581171,1.52,0.94
Pd3M-Nb,-0.493587,17.15429254,10.61201635,11.79866838,10.09789228,11.99340258,-1.83,5.9,8.34,0.56,2.2,1.999548172,0.9122443,-2.745843247,1.629319405,0.985932242,4.65902319,1.52,0.94
Pd3M-Mo,-0.795572,14.77335364,10.56252891,11.17336603,10.01610928,11.42457199,-1.83,5.9,8.34,0.56,2.2,2.18792284,0.912407814,-2.430158309,1.597895572,0.826847547,4.294718152,1.52,0.94
Pd3M-Rh,-1.132914,10.34417025,10.42516211,9.606374183,9.771790049,10.01089036,-1.83,5.9,8.34,0.56,2.2,2.223700689,0.913152958,-1.884013703,1.480331969,0.48128189,3.979444199,1.52,0.94
Pd3M-Ag,-1.099097,10.48923038,10.54621993,9.394878923,9.96682515,9.72947042,-1.83,5.9,8.34,0.56,2.2,2.115256651,0.923247048,-1.584004514,1.380304251,0.271636212,4.672581141,1.52,0.94
Pd3M-In,-1.052872,15.33014834,10.60352691,6.682145138,10.06106344,7.005329266,-1.83,5.9,8.34,0.56,2.2,2.064533229,0.932156471,-1.830239276,1.465423467,-0.459993169,12.36332076,1.52,0.94
Pd3M-Sn,-0.88591,15.17848124,10.55724122,6.600869977,9.986687348,6.944625957,-1.83,5.9,8.34,0.56,2.2,2.125067346,0.93299052,-1.988158288,1.465027309,0.173405818,6.218965796,1.52,0.94
Pd3M-Ta,-0.353142,18.12192959,10.5641216,12.08400322,10.02529936,12.28604224,-1.83,5.9,8.34,0.56,2.2,1.961206185,0.911300566,-2.942074531,1.712679682,1.016527711,4.815119555,1.52,0.94
